Country Name,Metric,Year,Life Expectancy
Slovak Republic,Total,1985,70.7
Slovenia,Female,1985,75.5
Slovenia,Total,1985,71.4
Slovenia,Male,1985,67.4
Small states,Male,1985,61.5
Small states,Female,1985,67.4
Small states,Total,1985,64.2
Solomon Islands,Total,1985,64.3
Solomon Islands,Female,1985,67.7
Solomon Islands,Male,1985,61.8
Somalia,Total,1985,48.3
Somalia,Male,1985,46.9
Somalia,Female,1985,49.7
South Africa,Male,1985,59.5
South Africa,Female,1985,65.4
South Africa,Total,1985,62.4
South Asia,Female,1985,56.8
South Asia,Total,1985,56.3
South Asia,Male,1985,55.8
South Asia (IDA & IBRD),Male,1985,55.8
South Asia (IDA & IBRD),Female,1985,56.8
South Asia (IDA & IBRD),Total,1985,56.3
South Sudan,Total,1985,33.2
South Sudan,Male,1985,31.3
South Sudan,Female,1985,35.1
Spain,Male,1985,73.0
Spain,Female,1985,79.6
Spain,Total,1985,76.3
Sri Lanka,Female,1985,74.9
Sri Lanka,Total,1985,71.0
Sri Lanka,Male,1985,67.8
St. Kitts and Nevis,Total,1985,65.8
St. Kitts and Nevis,Female,1985,68.8
St. Kitts and Nevis,Male,1985,62.7
St. Lucia,Total,1985,70.1
St. Lucia,Male,1985,67.4
St. Lucia,Female,1985,72.7
St. Martin (French part),Total,1985,72.6
St. Martin (French part),Female,1985,76.2
St. Martin (French part),Male,1985,69.5
St. Vincent and the Grenadines,Total,1985,71.5
St. Vincent and the Grenadines,Male,1985,70.4
St. Vincent and the Grenadines,Female,1985,72.7
Sub-Saharan Africa,Female,1985,50.5
Sub-Saharan Africa,Male,1985,46.8
Sub-Saharan Africa,Total,1985,48.6
Sub-Saharan Africa (IDA & IBRD countries),Female,1985,50.5
Sub-Saharan Africa (IDA & IBRD countries),Total,1985,48.6
Sub-Saharan Africa (IDA & IBRD countries),Male,1985,46.8
Sub-Saharan Africa (excluding high income),Female,1985,50.5
Sub-Saharan Africa (excluding high income),Male,1985,46.8
Sub-Saharan Africa (excluding high income),Total,1985,48.6
Sudan,Female,1985,49.5
Sudan,Total,1985,46.5
Sudan,Male,1985,43.8
Suriname,Male,1985,60.3
Suriname,Total,1985,63.1
Suriname,Female,1985,66.1
Sweden,Total,1985,76.7
Sweden,Male,1985,73.8
Sweden,Female,1985,79.7
Switzerland,Female,1985,80.2
Switzerland,Male,1985,73.5
Switzerland,Total,1985,76.7
Syrian Arab Republic,Total,1985,68.8
Syrian Arab Republic,Male,1985,67.4
Syrian Arab Republic,Female,1985,70.2
Tajikistan,Total,1985,60.4
Tajikistan,Female,1985,62.9
Tajikistan,Male,1985,57.9
Tanzania,Total,1985,51.6
Tanzania,Female,1985,54.0
Tanzania,Male,1985,49.3
Thailand,Female,1985,71.2
Thailand,Total,1985,67.6
Thailand,Male,1985,64.1
Timor-Leste,Total,1985,33.8
Timor-Leste,Male,1985,28.2
Timor-Leste,Female,1985,42.8
Togo,Total,1985,53.4
Togo,Male,1985,51.7
Togo,Female,1985,55.2
Tonga,Male,1985,63.1
Tonga,Total,1985,66.6
Tonga,Female,1985,70.8
Trinidad and Tobago,Total,1985,67.5
Trinidad and Tobago,Male,1985,65.0
Trinidad and Tobago,Female,1985,70.2
Tunisia,Female,1985,69.9
Tunisia,Total,1985,67.6
Tunisia,Male,1985,65.5
Turkiye,Male,1985,62.0
Turkiye,Female,1985,68.9
Turkiye,Total,1985,65.2
Turkmenistan,Female,1985,65.7
Turkmenistan,Total,1985,62.5
Turkmenistan,Male,1985,59.2
Turks and Caicos Islands,Male,1985,67.6
Turks and Caicos Islands,Female,1985,70.6
Turks and Caicos Islands,Total,1985,69.2
Tuvalu,Female,1985,64.5
Tuvalu,Total,1985,61.6
Tuvalu,Male,1985,58.4
Uganda,Male,1985,41.4
Uganda,Total,1985,45.4
Uganda,Female,1985,49.8
Ukraine,Female,1985,73.4
Ukraine,Total,1985,68.6
Ukraine,Male,1985,64.1
United Arab Emirates,Male,1985,69.1
United Arab Emirates,Female,1985,73.6
United Arab Emirates,Total,1985,70.7
United Kingdom,Male,1985,71.8
United Kingdom,Female,1985,77.6
United Kingdom,Total,1985,74.6
United States,Male,1985,71.1
United States,Total,1985,74.6
United States,Female,1985,78.2
Upper middle income,Total,1985,65.9
Upper middle income,Male,1985,63.3
Upper middle income,Female,1985,68.5
Uruguay,Male,1985,68.4
Uruguay,Female,1985,76.0
Uruguay,Total,1985,72.1
Uzbekistan,Female,1985,67.3
Uzbekistan,Total,1985,64.3
Uzbekistan,Male,1985,61.1
Vanuatu,Male,1985,61.9
Vanuatu,Female,1985,67.3
Vanuatu,Total,1985,64.2
"Venezuela, RB",Female,1985,72.9
"Venezuela, RB",Male,1985,68.4
"Venezuela, RB",Total,1985,70.6
Viet Nam,Female,1985,71.7
Viet Nam,Male,1985,63.5
Viet Nam,Total,1985,67.6
Virgin Islands (U.S.),Total,1985,69.7
Virgin Islands (U.S.),Female,1985,73.2
Virgin Islands (U.S.),Male,1985,66.5
West Bank and Gaza,Female,1985,67.8
West Bank and Gaza,Total,1985,65.4
West Bank and Gaza,Male,1985,63.4
World,Total,1985,63.8
World,Female,1985,66.3
World,Male,1985,61.5
"Yemen, Rep.",Female,1985,57.7
"Yemen, Rep.",Total,1985,55.7
"Yemen, Rep.",Male,1985,53.7
Zambia,Female,1985,53.6
Zambia,Male,1985,50.1
Zambia,Total,1985,51.9
Zimbabwe,Total,1985,61.6
Zimbabwe,Male,1985,59.0
Zimbabwe,Female,1985,64.3
Afghanistan,Total,1986,39.4
Afghanistan,Male,1986,36.4
Afghanistan,Female,1986,42.9
Africa Eastern and Southern,Total,1986,49.7
Africa Eastern and Southern,Male,1986,47.5
Africa Eastern and Southern,Female,1986,52.0
Africa Western and Central,Total,1986,48.1
Africa Western and Central,Male,1986,46.8
Africa Western and Central,Female,1986,49.4
Albania,Female,1986,74.9
Albania,Male,1986,69.1
Albania,Total,1986,72.0
Algeria,Female,1986,66.9
Algeria,Total,1986,65.2
Algeria,Male,1986,63.5
American Samoa,Female,1986,73.7
American Samoa,Total,1986,70.9
American Samoa,Male,1986,67.8
Andorra,Total,1986,66.5
Andorra,Male,1986,63.9
Andorra,Female,1986,69.3
Angola,Male,1986,39.9
Angola,Total,1986,42.8
Angola,Female,1986,46.0
Antigua and Barbuda,Male,1986,70.8
Antigua and Barbuda,Female,1986,76.1
Antigua and Barbuda,Total,1986,73.6
Arab World,Male,1986,58.7
Arab World,Female,1986,63.6
Arab World,Total,1986,61.0
Argentina,Female,1986,73.6
Argentina,Male,1986,66.7
Argentina,Total,1986,70.1
Armenia,Total,1986,68.2
Armenia,Male,1986,64.8
Armenia,Female,1986,71.2
Aruba,Male,1986,69.0
Aruba,Female,1986,76.1
Aruba,Total,1986,72.5
Australia,Total,1986,75.9
Australia,Male,1986,72.7
Australia,Female,1986,79.2
Austria,Total,1986,74.3
Austria,Male,1986,71.0
Austria,Female,1986,77.8
Azerbaijan,Female,1986,65.5
Azerbaijan,Total,1986,62.2
Azerbaijan,Male,1986,58.6
"Bahamas, The",Female,1986,72.9
"Bahamas, The",Male,1986,65.8
"Bahamas, The",Total,1986,69.3
Bahrain,Female,1986,73.3
Bahrain,Total,1986,72.3
Bahrain,Male,1986,71.5
Bangladesh,Female,1986,53.6
Bangladesh,Male,1986,55.2
Bangladesh,Total,1986,54.4
Barbados,Male,1986,70.1
Barbados,Total,1986,72.6
Barbados,Female,1986,74.9
Belarus,Male,1986,67.3
Belarus,Female,1986,76.0
Belarus,Total,1986,71.5
Belgium,Total,1986,74.7
Belgium,Female,1986,78.2
Belgium,Male,1986,71.4
Belize,Male,1986,68.0
Belize,Female,1986,71.6
Belize,Total,1986,69.7
Benin,Total,1986,51.1
Benin,Female,1986,53.9
Benin,Male,1986,48.3
Bermuda,Male,1986,69.4
Bermuda,Total,1986,73.4
Bermuda,Female,1986,77.7
Bhutan,Female,1986,54.1
Bhutan,Total,1986,52.9
Bhutan,Male,1986,51.9
Bolivia,Male,1986,52.6
Bolivia,Female,1986,55.2
Bolivia,Total,1986,53.9
Bosnia and Herzegovina,Female,1986,74.1
Bosnia and Herzegovina,Male,1986,68.2
Bosnia and Herzegovina,Total,1986,71.2
Botswana,Total,1986,62.7
Botswana,Male,1986,59.5
Botswana,Female,1986,65.8
Brazil,Male,1986,62.2
Brazil,Total,1986,64.6
Brazil,Female,1986,67.2
British Virgin Islands,Female,1986,74.3
British Virgin Islands,Total,1986,73.7
British Virgin Islands,Male,1986,73.3
Brunei Darussalam,Female,1986,72.8
Brunei Darussalam,Male,1986,69.4
Brunei Darussalam,Total,1986,70.8
Bulgaria,Total,1986,71.7
Bulgaria,Female,1986,75.1
Bulgaria,Male,1986,68.6
Burkina Faso,Female,1986,50.0
Burkina Faso,Total,1986,49.0
Burkina Faso,Male,1986,48.0
Burundi,Male,1986,46.5
Burundi,Total,1986,48.2
Burundi,Female,1986,49.8
Cabo Verde,Total,1986,62.7
Cabo Verde,Male,1986,61.5
Cabo Verde,Female,1986,63.8
Cambodia,Male,1986,47.3
Cambodia,Female,1986,55.4
Cambodia,Total,1986,51.5
Cameroon,Male,1986,53.0
Cameroon,Female,1986,55.1
Cameroon,Total,1986,54.0
Canada,Total,1986,76.5
Canada,Female,1986,79.9
Canada,Male,1986,73.2
Caribbean small states,Total,1986,66.5
Caribbean small states,Male,1986,63.8
Caribbean small states,Female,1986,69.3
Cayman Islands,Male,1986,70.2
Cayman Islands,Total,1986,72.2
Cayman Islands,Female,1986,74.3
Central African Republic,Total,1986,50.5
Central African Republic,Female,1986,52.4
Central African Republic,Male,1986,48.8
Central Europe and the Baltics,Male,1986,66.9
Central Europe and the Baltics,Total,1986,70.6
Central Europe and the Baltics,Female,1986,74.4
Chad,Male,1986,43.0
Chad,Total,1986,45.2
Chad,Female,1986,47.5
Channel Islands,Male,1986,72.8
Channel Islands,Female,1986,78.3
Channel Islands,Total,1986,75.6
Chile,Total,1986,71.8
Chile,Male,1986,68.7
Chile,Female,1986,74.9
China,Total,1986,67.0
China,Female,1986,69.4
China,Male,1986,64.6
Colombia,Total,1986,68.3
Colombia,Female,1986,71.7
Colombia,Male,1986,65.0
Comoros,Total,1986,54.0
Comoros,Female,1986,55.4
Comoros,Male,1986,52.8
"Congo, Dem. Rep.",Female,1986,47.8
"Congo, Dem. Rep.",Male,1986,46.0
"Congo, Dem. Rep.",Total,1986,46.9
"Congo, Rep.",Female,1986,60.5
"Congo, Rep.",Total,1986,57.6
"Congo, Rep.",Male,1986,54.6
Costa Rica,Male,1986,73.7
Costa Rica,Female,1986,77.4
Costa Rica,Total,1986,75.5
Cote d'Ivoire,Male,1986,51.3
Cote d'Ivoire,Total,1986,53.2
Cote d'Ivoire,Female,1986,55.4
Croatia,Male,1986,67.8
Croatia,Total,1986,71.4
Croatia,Female,1986,75.2
Cuba,Male,1986,71.9
Cuba,Total,1986,73.7
Cuba,Female,1986,75.8
Curacao,Female,1986,74.1
Curacao,Male,1986,69.5
Curacao,Total,1986,71.7
Cyprus,Male,1986,70.8
Cyprus,Total,1986,72.7
Cyprus,Female,1986,74.6
Czechia,Total,1986,71.0
Czechia,Male,1986,67.5
Czechia,Female,1986,74.7
Denmark,Female,1986,77.5
Denmark,Total,1986,74.6
Denmark,Male,1986,71.8
Djibouti,Total,1986,54.5
Djibouti,Female,1986,56.5
Djibouti,Male,1986,52.5
Dominica,Female,1986,74.5
Dominica,Male,1986,68.2
Dominica,Total,1986,71.3
Dominican Republic,Total,1986,64.7
Dominican Republic,Male,1986,62.5
Dominican Republic,Female,1986,67.0
Early-demographic dividend,Female,1986,60.5
Early-demographic dividend,Total,1986,59.0
Early-demographic dividend,Male,1986,57.7
East Asia & Pacific,Male,1986,64.7
East Asia & Pacific,Female,1986,69.7
East Asia & Pacific,Total,1986,67.2
East Asia & Pacific (IDA & IBRD countries),Female,1986,68.4
East Asia & Pacific (IDA & IBRD countries),Total,1986,65.9
East Asia & Pacific (IDA & IBRD countries),Male,1986,63.6
East Asia & Pacific (excluding high income),Total,1986,66.0
East Asia & Pacific (excluding high income),Female,1986,68.4
East Asia & Pacific (excluding high income),Male,1986,63.6
Ecuador,Total,1986,66.5
Ecuador,Female,1986,69.2
Ecuador,Male,1986,64.0
"Egypt, Arab Rep.",Total,1986,61.3
"Egypt, Arab Rep.",Male,1986,59.4
"Egypt, Arab Rep.",Female,1986,63.1
El Salvador,Female,1986,64.2
El Salvador,Total,1986,57.7
El Salvador,Male,1986,51.8
Equatorial Guinea,Female,1986,51.6
Equatorial Guinea,Total,1986,50.0
Equatorial Guinea,Male,1986,48.4
Eritrea,Female,1986,49.3
Eritrea,Total,1986,47.1
Eritrea,Male,1986,44.9
Estonia,Total,1986,70.1
Estonia,Female,1986,74.9
Estonia,Male,1986,65.5
Eswatini,Female,1986,63.1
Eswatini,Male,1986,59.6
Eswatini,Total,1986,61.4
Ethiopia,Female,1986,39.5
Ethiopia,Total,1986,37.8
Ethiopia,Male,1986,36.2
Euro area,Female,1986,78.6
Euro area,Total,1986,75.0
Euro area,Male,1986,71.7
Europe & Central Asia,Total,1986,71.8
Europe & Central Asia,Male,1986,68.2
Europe & Central Asia,Female,1986,75.6
Europe & Central Asia (IDA & IBRD countries),Male,1986,64.8
Europe & Central Asia (IDA & IBRD countries),Female,1986,72.9
Europe & Central Asia (IDA & IBRD countries),Total,1986,68.7
Europe & Central Asia (excluding high income),Male,1986,63.9
Europe & Central Asia (excluding high income),Female,1986,71.4
Europe & Central Asia (excluding high income),Total,1986,67.6
European Union,Total,1986,74.1
European Union,Female,1986,77.6
European Union,Male,1986,70.7
Faroe Islands,Female,1986,78.8
Faroe Islands,Total,1986,75.3
Faroe Islands,Male,1986,71.9
Fiji,Female,1986,67.6
Fiji,Total,1986,64.7
Fiji,Male,1986,62.3
Finland,Female,1986,78.8
Finland,Total,1986,74.6
Finland,Male,1986,70.6
Fragile and conflict affected situations,Female,1986,54.8
Fragile and conflict affected situations,Male,1986,49.9
Fragile and conflict affected situations,Total,1986,52.2
France,Female,1986,79.8
France,Total,1986,75.6
France,Male,1986,71.6
French Polynesia,Male,1986,71.0
French Polynesia,Female,1986,74.1
French Polynesia,Total,1986,72.5
Gabon,Male,1986,58.1
Gabon,Total,1986,59.6
Gabon,Female,1986,61.2
"Gambia, The",Male,1986,47.2
"Gambia, The",Total,1986,48.7
"Gambia, The",Female,1986,50.3
Georgia,Male,1986,64.1
Georgia,Total,1986,68.4
Georgia,Female,1986,72.4
Germany,Female,1986,77.6
Germany,Total,1986,74.4
Germany,Male,1986,71.3
Ghana,Male,1986,51.3
Ghana,Female,1986,55.1
Ghana,Total,1986,53.1
Gibraltar,Female,1986,79.3
Gibraltar,Total,1986,76.2
Gibraltar,Male,1986,73.0
Greece,Female,1986,79.1
Greece,Male,1986,74.0
Greece,Total,1986,76.5
Greenland,Male,1986,61.0
Greenland,Female,1986,67.7
Greenland,Total,1986,64.2
Grenada,Male,1986,66.9
Grenada,Female,1986,72.4
Grenada,Total,1986,69.8
Guam,Total,1986,71.3
Guam,Male,1986,68.1
Guam,Female,1986,75.2
Guatemala,Male,1986,58.1
Guatemala,Female,1986,63.7
Guatemala,Total,1986,60.8
Guinea,Male,1986,44.9
Guinea,Total,1986,45.9
Guinea,Female,1986,46.9
Guinea-Bissau,Total,1986,45.4
Guinea-Bissau,Male,1986,43.6
Guinea-Bissau,Female,1986,47.4
Guyana,Female,1986,64.7
Guyana,Male,1986,59.2
Guyana,Total,1986,61.8
Haiti,Total,1986,51.9
Haiti,Male,1986,50.5
Haiti,Female,1986,53.2
Heavily indebted poor countries (HIPC),Male,1986,45.7
Heavily indebted poor countries (HIPC),Female,1986,49.6
Heavily indebted poor countries (HIPC),Total,1986,47.6
High income,Total,1986,73.9
High income,Male,1986,70.5
High income,Female,1986,77.5
Honduras,Male,1986,61.7
Honduras,Female,1986,65.6
Honduras,Total,1986,63.6
"Hong Kong SAR, China",Male,1986,74.1
"Hong Kong SAR, China",Female,1986,79.4
"Hong Kong SAR, China",Total,1986,76.7
Hungary,Total,1986,69.2
Hungary,Male,1986,65.3
Hungary,Female,1986,73.2
IBRD only,Total,1986,64.0
IBRD only,Male,1986,61.8
IBRD only,Female,1986,66.4
IDA & IBRD total,Male,1986,59.7
IDA & IBRD total,Total,1986,61.7
IDA & IBRD total,Female,1986,63.9
IDA blend,Total,1986,55.1
IDA blend,Female,1986,56.4
IDA blend,Male,1986,54.0
IDA only,Total,1986,51.0
IDA only,Male,1986,49.6
IDA only,Female,1986,52.6
IDA total,Total,1986,52.3
IDA total,Male,1986,51.0
IDA total,Female,1986,53.8
Iceland,Total,1986,78.0
Iceland,Female,1986,80.7
Iceland,Male,1986,75.4
India,Female,1986,57.5
India,Male,1986,56.3
India,Total,1986,56.8
Indonesia,Male,1986,60.1
Indonesia,Total,1986,61.7
Indonesia,Female,1986,63.3
"Iran, Islamic Rep.",Total,1986,62.5
"Iran, Islamic Rep.",Female,1986,65.9
"Iran, Islamic Rep.",Male,1986,59.6
Iraq,Male,1986,54.2
Iraq,Total,1986,60.9
Iraq,Female,1986,68.6
Ireland,Female,1986,76.6
Ireland,Male,1986,70.8
Ireland,Total,1986,73.7
Isle of Man,Total,1986,70.3
Isle of Man,Female,1986,75.0
Isle of Man,Male,1986,65.8
Israel,Male,1986,73.2
Israel,Total,1986,75.0
Israel,Female,1986,76.8
Italy,Total,1986,75.8
Italy,Male,1986,72.6
Italy,Female,1986,79.1
Jamaica,Total,1986,70.7
Jamaica,Female,1986,71.8
Jamaica,Male,1986,69.6
Japan,Total,1986,78.0
Japan,Female,1986,80.9
Japan,Male,1986,75.2
Jordan,Male,1986,67.3
Jordan,Total,1986,68.6
Jordan,Female,1986,69.9
Kazakhstan,Male,1986,64.4
Kazakhstan,Female,1986,73.6
Kazakhstan,Total,1986,68.9
Kenya,Total,1986,60.2
Kenya,Female,1986,61.8
Kenya,Male,1986,58.6
Kiribati,Male,1986,57.3
Kiribati,Total,1986,59.0
Kiribati,Female,1986,60.6
"Korea, Dem. People's Rep.",Total,1986,69.1
"Korea, Dem. People's Rep.",Male,1986,64.9
"Korea, Dem. People's Rep.",Female,1986,72.3
"Korea, Rep.",Female,1986,73.8
"Korea, Rep.",Total,1986,69.4
"Korea, Rep.",Male,1986,65.3
Kosovo,Female,1986,71.2
Kosovo,Total,1986,69.6
Kosovo,Male,1986,68.1
Kuwait,Female,1986,75.6
Kuwait,Total,1986,73.6
Kuwait,Male,1986,71.9
Kyrgyz Republic,Female,1986,66.8
Kyrgyz Republic,Total,1986,63.3
Kyrgyz Republic,Male,1986,60.0
Lao PDR,Male,1986,50.7
Lao PDR,Female,1986,52.7
Lao PDR,Total,1986,51.7
Late-demographic dividend,Male,1986,64.6
Late-demographic dividend,Female,1986,70.3
Late-demographic dividend,Total,1986,67.3
Latin America & Caribbean,Total,1986,66.4
Latin America & Caribbean,Male,1986,63.6
Latin America & Caribbean,Female,1986,69.3
Latin America & Caribbean (excluding high income),Male,1986,63.0
Latin America & Caribbean (excluding high income),Female,1986,68.8
Latin America & Caribbean (excluding high income),Total,1986,65.8
Latin America & the Caribbean (IDA & IBRD countries),Male,1986,63.3
Latin America & the Caribbean (IDA & IBRD countries),Total,1986,66.1
Latin America & the Caribbean (IDA & IBRD countries),Female,1986,69.1
Latvia,Male,1986,66.3
Latvia,Total,1986,70.6
Latvia,Female,1986,75.1
Least developed countries: UN classification,Female,1986,50.5
Least developed countries: UN classification,Total,1986,49.1
Least developed countries: UN classification,Male,1986,47.8
Lebanon,Total,1986,61.0
Lebanon,Female,1986,68.5
Lebanon,Male,1986,54.5
Lesotho,Total,1986,59.5
Lesotho,Female,1986,64.3
Lesotho,Male,1986,55.2
Liberia,Female,1986,46.4
Liberia,Male,1986,43.6
Liberia,Total,1986,45.0
Libya,Female,1986,70.3
Libya,Male,1986,65.6
Libya,Total,1986,67.8
Liechtenstein,Total,1986,59.6
Liechtenstein,Male,1986,56.9
Liechtenstein,Female,1986,62.8
Lithuania,Male,1986,67.9
Lithuania,Total,1986,72.1
Lithuania,Female,1986,76.5
Low & middle income,Total,1986,61.2
Low & middle income,Female,1986,63.3
Low & middle income,Male,1986,59.3
Low income,Female,1986,50.0
Low income,Total,1986,47.8
Low income,Male,1986,45.7
Lower middle income,Male,1986,56.1
Lower middle income,Female,1986,58.2
Lower middle income,Total,1986,57.1
Luxembourg,Total,1986,74.0
Luxembourg,Female,1986,77.8
Luxembourg,Male,1986,70.4
"Macao SAR, China",Total,1986,75.9
"Macao SAR, China",Male,1986,73.6
"Macao SAR, China",Female,1986,77.9
Madagascar,Female,1986,51.1
Madagascar,Male,1986,48.6
Madagascar,Total,1986,49.8
Malawi,Female,1986,46.4
Malawi,Total,1986,44.3
Malawi,Male,1986,42.3
Malaysia,Total,1986,70.5
Malaysia,Female,1986,72.7
Malaysia,Male,1986,68.4
Maldives,Total,1986,60.5
Maldives,Male,1986,60.0
Maldives,Female,1986,61.2
Mali,Female,1986,44.4
Mali,Total,1986,44.0
Mali,Male,1986,43.5
Malta,Female,1986,75.7
Malta,Total,1986,73.6
Malta,Male,1986,71.7
Marshall Islands,Female,1986,66.1
Marshall Islands,Total,1986,62.2
Marshall Islands,Male,1986,59.0
Mauritania,Male,1986,56.4
Mauritania,Total,1986,58.0
Mauritania,Female,1986,59.6
Mauritius,Total,1986,67.8
Mauritius,Male,1986,64.4
Mauritius,Female,1986,71.3
Mexico,Total,1986,68.4
Mexico,Male,1986,65.0
Mexico,Female,1986,72.0
"Micronesia, Fed. Sts.",Female,1986,69.6
"Micronesia, Fed. Sts.",Total,1986,66.2
"Micronesia, Fed. Sts.",Male,1986,63.0
Middle East & North Africa,Female,1986,65.7
Middle East & North Africa,Male,1986,60.5
Middle East & North Africa,Total,1986,63.0
Middle East & North Africa (IDA & IBRD countries),Male,1986,59.7
Middle East & North Africa (IDA & IBRD countries),Total,1986,62.3
Middle East & North Africa (IDA & IBRD countries),Female,1986,65.2
Middle East & North Africa (excluding high income),Female,1986,65.2
Middle East & North Africa (excluding high income),Total,1986,62.3
Middle East & North Africa (excluding high income),Male,1986,59.7
Middle income,Total,1986,62.2
Middle income,Male,1986,60.3
Middle income,Female,1986,64.3
Moldova,Male,1986,64.0
Moldova,Total,1986,67.6
Moldova,Female,1986,71.0
Monaco,Total,1986,63.8
Monaco,Female,1986,66.2
Monaco,Male,1986,61.3
Mongolia,Male,1986,54.4
Mongolia,Female,1986,59.5
Mongolia,Total,1986,56.9
Montenegro,Male,1986,70.8
Montenegro,Female,1986,77.9
Montenegro,Total,1986,74.2
Morocco,Female,1986,61.5
Morocco,Male,1986,58.6
